name,asin,quantity
10797,B009CUTR7G,1
10797,B00SI2MO8I,1
07402,B0018791CC,1
07402,B00512J84G,3
07402,B017J4XS4E,4
103014,B0001NE76O,1
103014,B00I5062X6,1
103014,B015QZN6D6,1
01885,B0076MZ3QQ,1
01885,B009E7YBEQ,1
01885,B00RVGCCNE,1
01885,B017BK9SJK,1
103444,B0049U493Q,1
103444,B011J4CC9W,1
105969,B0049YQVHE,1
105969,B00N99FXIS,1
105969,B014JZKH2M,2
11186,B002I7Q6NS,1
110268,0534582842,1
110268,B014EFRB4O,1
05595,B009JXHTNU,1
05595,B00BFREXSW,1
05595,B00OPS4X56,1
112255,B000E9DQFI,2
112255,B00LXCKR6Q,1
112255,B01B25Q4MY,1
103281,1457187116,1
103281,1616894598,3
103281,B00ED3SUA2,4
103281,B00WJPGSD2,1
06985,B000H0G85Y,4
06985,B0025Y6742,2
06985,B004IWZ40C,1
06985,B00X8Y18U6,19
105705,B008A3JS48,1
105705,B00VUV0MG0,2
105705,B018PF0OHK,1
08831,0073403253,1
08831,1285867971,1
08831,B001MYEU0E,1
08831,B01505SXDU,1
107738,B002JAKRAM,3
107738,B009V0Z4HY,1
107738,B0162AHDMY,1
106980,B008PPPRUK,1
106980,B00FR6V7W2,1
106980,B00ZCDCXOQ,1
04054,B00ISW92F6,1
04054,B00KXBFDOO,1
04054,B0125KULYW,3
102185,0842528539,1
102185,B00OZZ595M,1
08974,B0040723CC,1
08974,B00NUFF5JI,1
08974,B01B4Q4POU,1
100012,B00WIWXU00,1
111603,B00PTN7DQC,1
111603,B01CV2DOQ6,1
111603,B01E5J2NLA,1
05645,0073513903,1
05645,B000WJVVF2,1
05645,B00YOI20FW,1
05645,B016N85VTW,1
101253,B0007A0PWQ,2
101253,B00GKTQTHS,3
101253,B00ILD580U,1
106596,B00NCMH0JC,1
00017,B0033UNIQC,9
00017,B00E9J3MLM,1
01485,B009M2TQLQ,1
01485,B00ENLRPU0,1
01485,B00IQBT1AK,1
01485,B01BLV4P6Q,1
02303,B00DW35Q6A,1
02303,B01DBHZVJS,1
110784,B00FRKK74M,1
110784,B018I2IVIE,2
110784,B01EVY4RPY,1
04392,B000V56P5S,1
04392,B014697C38,1
10105,B00HN2BUOI,1
10105,B015QLPXQ8,2
00806,B00GHYKQU2,1
03683,B00NQNOFKE,3
03683,B010YHMQEQ,1
114143,B00B72A3UW,2
114143,B00EM5UFEK,1
114143,B01G2D2QBE,1
04146,B0067VLJWE,1
04146,B008EGUEBM,2
04146,B00MHTR5B4,1
04146,B015PYYO0C,1
108160,B00TV0S90I,1
108160,B0151N6DNS,1
104840,B00C48QHJO,2
104840,B00IEGIV4O,1
104840,B012HNYBI4,1
06481,B0006I5BOG,1
06481,B00X4QF796,1
101711,B0083TXXIQ,1
101711,B013PU2KLS,1
101711,B018B2E65I,2
06878,B000MIIFB6,1
06878,B00I03L3BO,1
109264,B00B06IC76,1
109264,B00Y8CWEKK,2
05242,3791354256,9
110415,B007WI0FSA,1
110415,B00NW78KBO,1
110415,B00UH91J68,1
110415,B019407ERI,1
05612,B009WTOGU0,1
05612,B013TGFWMW,2
103239,B00J3NRAV2,2
103239,B015RTTGRG,1
103239,B01BHC5ZQ8,1
09261,B01963A2JK,1
09261,B01BCQ86BU,3
100045,B004BP1DAG,2
100045,B010K8L8ES,1
102078,B000IZ1KW4,1
102078,B004A6OBFA,3
102078,B006ZBB5X4,1
106938,B0155L2DNU,2
106938,B01C9AZ7WY,1
01201,B000NNFSNS,6
01201,B00N4OSR8Q,1
01201,B00T1P632E,2
01201,B0185IQJ3A,1
04003,B00005O6B7,2
04003,B00I2F3EBM,1
10410,B0013306JI,1
10410,B002V94VP8,1
113813,B0013BG2GG,1
113813,B01AVHMEJG,3
01128,B000CQBMD6,1
01128,B01DFSFY2W,3
107153,B005OM0YPA,1
107153,B01ATFGIMO,1
107153,B01FDPVXZC,1
101984,B002VE54VI,2
101984,B00E4MQODC,1
101984,B00ZWBKCRS,2
101984,B01BFKWTQG,1
05868,B000UWE0AO,1
05868,B00A7R6GUE,1
05868,B00BLBTXZ0,1
05868,B00ILFD0LW,1
05887,B00L0YLJJG,1
05887,B00MUEHPGQ,1
05887,B00PQ5RC3W,1
04795,B0020R399A,1
04795,B01H8SC4IW,1
109458,B00CB26JCS,1
109458,B00DO441JA,1
03953,B000RZ78LC,1
03953,B00NLNDO6K,1
110679,B0027UMW2K,1
110679,B00UZDE1SO,1
110679,B01AEID2ZC,1
110679,B01DZ7VAEY,1
02641,B00B3G89MQ,1
109008,B00BFUDKPG,1
109008,B01D8ZCZ4C,2
109008,B01GFRUUII,2
112700,B0039G5HOQ,1
112700,B007HIQD5Y,1
112700,B01AT5MC9M,1
112700,B01DYC8A70,1
11129,0133352013,1
11129,0691135045,1
11129,0891415327,1
11129,B01A7PVTGG,4
01129,B000CQBMD6,1
01129,B01DFSFY2W,3
01129,B01DGK2G1Q,1
10738,B004INUWX0,2
10738,B00I08K0CM,1
107152,B005OM0YPA,1
107152,B01ATFGIMO,1
03544,B002FU68KO,1
03544,B004FUJ5NE,1
03544,B0053PI9I2,2
03544,B015H04SAA,2
04281,B0070WTV4M,5
05869,B00LL4A7IY,1
05869,B00TIMEJR6,1
05869,B00XF1WCNE,2
05869,B010SPXQWA,1
01596,B009GMX78U,1
01596,B00G6MWQHG,4
01596,B0184WT8M6,1
01596,B01CNGSK3W,1
04794,B0020R399A,1
107017,B003B6V9P0,5
107017,B004XCJWLY,2
107017,B0124H32TC,1
107017,B013JUA60G,1
109459,B0027653CK,1
109459,B00CB26JCS,1
109459,B00DO441JA,1
101069,B000LXCGT4,1
101069,B00H33SFJU,1
101069,B019XCLINI,1
02640,B006E54BIC,1
02640,B00B3G89MQ,1
00807,B0027IQC78,1
00807,B00GHYKQU2,1
04147,B0067VLJWE,1
04147,B008EGUEBM,2
04147,B00MHTR5B4,1
108161,0323321909,3
108161,B009MPB9KY,1
108161,B0151N6DNS,1
111340,B008U7KRVW,1
111340,B00AWKJPOA,1
06480,B0006HKDC2,1
06480,B0006I5BOG,1
06480,B00X4QF796,1
101710,B0083TXXIQ,1
101710,B0125KU44Y,2
101710,B013PU2KLS,1
101710,B018B2E65I,2
109320,B0006IX878,4
109320,B00S5M1CIO,1
109320,B00VPVNHJY,1
00104,B00FFJ5WAO,1
00104,B00IN4S28M,2
00104,B015FQ8456,1
106485,B00017IJO6,1
106485,B00TM2T9C2,1
106485,B012ACL9PA,1
106485,B018RP3UWO,2
108862,B005FVOW3U,1
108862,B0170MBCL6,1
108862,B01CCMOMM0,1
05756,1455806439,1
05756,B00139YMUQ,2
05756,B003Y7NCLK,1
05756,B00VNM0UUY,1
07784,B00F1J8K4I,1
07784,B01E0F0HS0,2
106190,B012ENWG48,1
106190,B015MA5J3K,1
106190,B019EOIIJM,1
109265,B00Y8CWEKK,2
103238,B00J3NRAV2,2
103238,B015RTTGRG,1
05613,B013TGFWMW,2
00942,B002KAOAYA,2
00942,B00KOW827M,1
09260,B00EKW8UEM,1
102079,B004A6OBFA,3
102079,B006ZBB5X4,1
100044,B004BP1DAG,2
100044,B00XJJV1FM,2
100044,B010K8L8ES,1
08888,B00CRABRSU,1
08888,B00DV8AJLS,1
03397,B0002LCUZK,3
03397,B000T8GC1O,1
03397,B00ELHNIG6,1
01200,B000NNFSNS,6
01200,B00N4OSR8Q,1
01200,B00T1P632E,2
106939,B0155L2DNU,1
106939,B01C9AZ7WY,1
10411,B0007WLCKS,1
10411,B0013306JI,1
10411,B002V94VP8,1
100414,0073193534,1
100414,0073386340,1
100414,0131499459,1
100414,B01CQMSGWI,1
113146,B001HH4OIE,2
113146,B01AJTR67G,1
113146,B01CUSC0T8,2
104729,B001UFQNF0,1
104729,B005DKKBUG,1
02302,B00DW35Q6A,1
02302,B0111WVW5C,1
02302,B01DBHZVJS,1
02752,B003XYJSTO,1
02752,B006EPDA4I,1
02752,B011HAWZ2W,3
02752,B019W11PAQ,3
11191,B004LONG0W,1
11191,B009VSKEK8,1
05582,B00YGJ7W5C,1
05582,B017KS1FPS,4
110785,B00FRKK74M,1
110785,B018I2IVIE,2
110785,B01EVY4RPY,1
110785,B01HEUDXPM,1
01938,0073386340,1
01938,0073403466,1
01938,1464135282,1
01938,B00YTZ7P50,1
07415,B0058OWF5Q,3
07415,B00LZGN66I,4
07415,B01DT6M0TK,1
04393,B014697C38,1
103900,B00FYOMSMA,1
103900,B00O6UCXUK,1
104115,B00CBPAPZW,2
104115,B01CKGEMU0,7
101317,B00JH0KX4C,1
101317,B00OGKYNF8,1
101317,B014IINLGY,1
108835,B013WDJQPQ,1
108835,B01D8BC1DG,8
04813,B0002I5QHW,1
04813,B004ZXW4MK,1
04813,B00BYPJH40,1
102868,B00A0RHSJO,1
102868,B00A530C3M,1
102868,B016RBU5TQ,4
101747,B004P0JRP0,2
101747,B008SNM144,1
101747,B00NGZE5LG,1
101747,B00NH8SASG,1
105704,B006UBM1T6,1
105704,B008A3JS48,1
105704,B00VUV0MG0,2
105704,B018PF0OHK,1
114115,B000H0ZJHW,1
114115,B002U5097C,1
114115,B0054OGQS2,4
114115,B01F7OJYI2,1
04110,B00B7TNYFG,1
04110,B00EJ3B0J4,1
04110,B00JPGTKXS,1
102491,B001A67AE2,1
102491,B00MTAW8U4,2
102491,B00NWD3LD0,1
106981,B008PPPRUK,1
106981,B00FR6V7W2,1
107386,B001FQF2E2,7
107386,B00CQGQX5W,1
107386,B00WXJ6KXM,1
04055,B00ISW92F6,1
04055,B00KXBFDOO,1
04055,B00U179CME,1
04055,B0125KULYW,3
105641,B00BJ579KO,1
105641,B00DK6QAQ4,2
102184,0842528539,1
102184,B005KBZQGC,1
102184,B00OZZ595M,1
06438,B0027UPPDI,1
06438,B018ICYNKY,1
111602,B001AIJZQ6,1
111602,B00PTN7DQC,1
111602,B01CV2DOQ6,1
111602,B01E5J2NLA,1
106597,B00NCMH0JC,1
106597,B01AWGZRN6,1
05644,B00K0VTVTA,1
05644,B016N85VTW,1
00016,B0033UNIQC,11
00016,B00E9J3MLM,1
105987,B000BPE5KU,1
105987,B003H4QJ3S,1
104695,B0150O8DCC,1
104695,B01F8T38ZG,1
110286,B002WKONSG,1
110286,B00B89182G,1
110286,B00KGVCJX4,2
00283,B006MQLEGK,2
00283,B00HD4HPEA,2
00283,B00TID8JOE,1
10283,0373211627,1
10283,B00IU2B9NM,3
10283,B00J2SU880,1
103853,B002U71NCU,1
103853,B00A9WP13U,1
103853,B00FEKJ3XQ,1
103853,B00HHQVTO6,1
105084,B01C0MYJR0,1
105084,B01D70SPEM,2
10329,B00IMJ2L62,6
10329,B00NHQICQI,1
10329,B01BVZPJ3K,1
10329,B01FAY5KGY,1
111028,B00567FWAA,1
111028,B01AQMB352,1
103015,B0001NE76O,1
103015,B00I5062X6,1
103445,B0049U493Q,1
103445,B011J4CC9W,1
103445,B01ACTJZX6,1
05594,B007WI0FSA,1
05594,B009JXHTNU,1
05594,B00BFREXSW,1
05594,B00OPS4X56,1
105968,B0049YQVHE,1
105968,B014JZKH2M,2
11187,B002I7Q6NS,1
11187,B0145TK25Y,2
10145,B00IWTD1JS,1
10145,B00XIS0D8A,5
10145,B01DDM3BPW,2
106997,B002QA52V4,1
106997,B00VHCW8JG,1
106997,B01FHZYDJG,1
105712,1940825520,2
105712,B000NPXBP8,1
105712,B00S732WJE,2
06992,B00G6UMOKW,1
06992,B00N3T3JVM,1
06992,B014MQ905S,2
05717,B002QXN1HI,1
05717,B003U7Q9SM,1
05717,B00BPW7LI6,1
05652,1565541979,2
05652,B0001URFPC,1
05652,B00511SBMW,1
05652,B01D8IVKE0,1
105207,B001CTK55I,3
105207,B002UOSWE0,1
105207,B00N1PV46A,1
105207,B01BCOBNNK,2
102192,B00MGXNA1K,1
102192,B00VH8IHT0,1
102192,B017LZZ94I,3
104945,B006QB1RPY,2
104945,B009T45XNM,1
104945,B00YNNI4BW,1
10450,B0053XYM12,1
10450,B00GXKUROK,2
10450,B00OILMEI8,1
102468,B00P3XWIS6,1
102468,B019IXWBUG,1
102468,B01D7V9AKO,1
109859,B001B033DY,1
109859,B001CI5HZM,1
109859,B01EY4TCTM,5
107144,B004I149RW,1
107144,B016RVAO6K,1
03102,B00028NGEC,1
03102,B0047URUIY,1
00684,B00181UEHY,1
00684,B003WHF148,8
00684,B00O9GW8VK,1
110681,B0027UMW2K,1
110681,B002C9IMVQ,1
110681,B00UZDE1SO,1
110681,B01AEID2ZC,1
01996,0415534623,1
01996,B01A4GE6OK,2
05486,B00BFU7QQ0,1
05486,B00CR0JAT8,1
05486,B01CGH7AAC,2
112716,B00CPGZ9E4,1
112716,B00HC9YNZU,1
112716,B00WIB5AB8,2
112716,B010RLCH2U,4
104338,B001KCFE8U,1
104338,B004WCTQIO,1
104338,B00LFL88ZC,1
107902,1563926121,2
107902,B000XEAV52,1
107902,B00BKN5RT0,2
107902,B01A7XXK42,1
104787,B001QVMTKQ,4
104787,B0043DSGX8,1
104787,B00CHHKRDE,1
104787,B019XA5714,4
110394,B001E52Z2G,1
110394,B009KYG2AY,1
102203,B0002TJAXM,1
102203,B00UBMO2VA,1
102203,B01BSEQKI2,1
103941,B00LIRSYYI,1
103941,B00X7JUN0I,1
103941,B01DW9H30U,7
01580,B0089LTCSS,1
01580,B00GN4VP6A,1
01580,B0186IJ3IC,1
103691,B00ZYN9AG8,7
104154,B00B7CKL1I,2
104154,B00KVL0SIM,1
104154,B01DFAK64G,1
04852,B00495Y6UC,1
04852,B00TQ9K9CA,4
08871,B00E00GJ2E,3
08871,B00MC5ZCAY,1
08871,B01D2ODEXK,1
105745,B006MMF9M4,1
105745,B011YZF04K,1
105745,B0156RMBQC,2
105745,B018EAS0JA,1
102080,B00MCC373G,1
102080,B01AMLWN10,1
102080,B01BO8A2AE,1
104857,B00KLE93K8,1
104857,B010NQL8BA,3
01353,B00ABE4NIU,1
01353,B00V2PB16O,1
01353,B018IC9TMG,1
01353,B01AKC1Z3S,1
09299,B00I0BJ80O,1
09299,B012F96MCS,6
09299,B013UAH7AC,1
112829,B00H2ZPMFE,1
112829,B00LAA77PA,1
112829,B00OILMEI8,1
112829,B01AWAGZA6,1
01703,B003KYSLNQ,1
01703,B00E95CDCU,4
04501,B002JAKRAM,3
04501,B00ELKDD4U,3
04501,B00KQW9ZKI,1
100117,B008654VYC,1
100117,B01488541O,4
100117,B014KEF0VK,1
10112,B00F4PI6W0,1
10112,B01AZV0HMO,1
114011,B002HOM44C,1
114011,B00BNKIS9G,1
114011,B00RNE9D1S,1
04014,0691170134,5
04014,B003IXJ6FG,1
04014,B010AH61G4,1
01216,B00FBW7CNA,1
01216,B0104LKS8S,1
01216,B01A0ISR3I,1
06479,B009O8HH3M,1
06479,B00O5YEV84,1
06479,B00PJ8VVN8,3
06479,B00WTH31E4,1
100052,B00VMOC7DG,1
100052,B014JT1N7Q,1
100052,B014ZCJVDU,1
09276,B003TXDZS4,1
09276,B00MFPBW4Q,1
05605,B00W1XN60A,1
109273,B00OUPBVN6,1
109273,B00P48EKCC,1
08670,B011IPV7KM,1
08670,B01AX0CSEW,1
00610,B0042T62UM,1
00610,B00WH1RG70,1
111907,B0017WGHRU,1
111907,B006M1MISS,4
111907,B00U38L4WW,1
111907,B017QRYX1G,1
109434,B0089JCQHY,1
109434,B00OD3GLRQ,2
102782,B00D7H9LIA,4
111454,B009T8IMS6,2
111454,B00X48M8NM,6
111454,B01D2ODEXK,1
101907,039335279X,4
101907,B00DM24HNE,1
101907,B014WTJRYE,1
10610,B008BLCTOU,1
10610,B00E0L6H5M,1
10610,B01CIZOJ74,4
10755,B00KW1ZEV2,1
10755,B01AC857F2,1
102297,B000J09DNQ,1
102297,B001L1REDI,1
102297,B004QHQPCU,1
104713,B004Q04X44,2
104713,B004VRFLU2,1
104713,B00NLNDO6K,1
00305,B000KI8HKC,1
00305,B001CUBR9U,2
00305,B002GALZCY,1
00305,B002JI3L84,4
112297,B008WCQEYY,3
112297,B00YQKRL70,1
00755,B000KPJEZC,2
00755,B01GSR5AOE,4
04595,B007OWNIRY,1
04595,B00NPAF016,1
04595,B0184YM1OG,1
02912,B001L498EI,1
02912,B00LHE5R10,1
111638,B006XE4SIW,1
111638,B007R6TR2W,1
03600,0133803813,1
03600,0393937054,1
03600,1285196759,1
03600,1627797890,1
104590,B00AHAJ80Q,4
109658,B000051WTG,1
109658,B0084EFBN0,1
11328,B00TGO8K30,8
11328,B01AO5YX4E,1
103310,B00K4VZNBQ,10
103310,B013SHHYE6,1
103310,B015TC63LI,1
112151,B005TTKC9Q,1
112151,B00ZMQKNUO,4
112151,B01E9EGCEA,1
112151,B01GXMFZGC,2
06117,0323072003,1
06117,B00005T39Y,1
06117,B018XLS28Y,1
06117,B01EG9M9MC,1
02857,B008CJNSD2,3
02857,B00PTPLJ60,3
02857,B00TPMDLBY,2
10493,B01B65IHC0,1
10493,B01C494FT6,1
100496,0985245719,3
100496,B000C9Y1EA,1
100496,B00AEXWE52,1
102151,1933054395,3
102151,B019HN6RUC,1
102151,B01BZL66PU,3
104986,B004T395J6,1
104986,B01ANP246Y,1
104986,B01B8N9PGM,4
01282,B00002NC1Y,1
01282,B0078W0QOI,2
01282,B0097JOC6S,1
04254,B00TUVMQI4,1
111403,B005JERLSG,1
111403,B00ZMBSDN8,2
103594,B0006IX7YW,1
103594,B00JOEAJ2M,1
01955,B00QXVL7GQ,1
01955,B016BPEOPY,2
01955,B018J6ZZ42,1
01955,B01HF6VE8S,1
109199,B003IRIEEG,1
109199,B00FY80WAG,1
109199,B017TR1L5E,1
03968,B00006IFGP,1
03968,B004NM93WW,1
03968,B0182850CE,1
1115,B004V95EE8,2
1115,B00KJWD3CQ,2
1115,B017NLP4P4,1
08627,B001G96FZS,4
08627,B0068FM72A,3
08332,B003Z4ZXNW,8
08332,B0156DRDTG,1
101116,B00982Y30Y,1
101116,B00XNZ8KDS,1
101116,B0155A9YRO,2
00352,B01EXM8GGU,1
109176,B0002VS67G,4
109176,B0090NYRAW,2
109176,B00AYZFM86,1
109176,B00KNK0M1O,1
05853,B007PE7ANY,1
05853,B0168QL97W,3
05853,B01DK69P42,1
04891,B00OM1DCS0,1
04891,B015FV1CUK,1
04891,B016D9K970,2
02046,B00K4XHHA4,3
02046,B00OJNZ11W,6
11390,0553385097,1
11390,B010LRJC3M,1
104197,B00HUG0JB2,1
104197,B01DEUZPSE,1
07244,0545861012,1
07244,1600660940,1
07244,B00VTQ7ZK2,2
07614,B019TLO6LE,1
00978,B0084DZ776,1
00978,B00FOXXV2M,1
00978,B00LAETBOQ,4
00978,B00UY34Z5Y,1
03657,B0035G077W,1
03657,B00BGL4NJ6,1
03657,B01AHG4W6E,1
113652,B000BL10WU,1
113652,B00N14ZL7E,1
111395,B00S8OTAZ6,2
111395,B011EW6Y0C,1
111395,B015QZMHRM,1
106903,B000GRA1OM,1
106903,B0056QXWVM,1
106903,B00SLPO7VE,1
105293,B008UQINX2,1
105293,B00KX7VW2U,2
110992,B00COFGXM8,1
110992,B01C9A8RY4,3
110992,B01DSTRXY0,1
04487,B00872TUMC,1
04487,B00DD0P0TK,1
04487,B00M2HMAMA,1
04487,B019HA65HU,1
03342,B008TL7EK6,1
03342,B00XMLRCJG,1
03342,B01DGIQEFM,1
107754,B00F4JIYUU,1
107754,B01041CUTS,2
107754,B01AD9DN4W,1
107754,B01B4NUKME,3
10094,1421584492,5
10094,1598803840,1
10094,B005IA9X7I,1
10094,B007TNSM0G,1
103347,B00BLQDXWE,1
103347,B00QMHOFQ0,5
103347,B010XQXAAM,1
07751,B003KI5JWI,1
07751,B004T6PEQ6,1
07751,B00DY6FMMI,3
00094,B001MKR4Y2,1
00094,B01ESRWRUG,5
101680,B000C9UJ32,1
101680,B00LOU649G,1
101680,B00RDJAD1C,1
101680,B00VTOD2QK,1
10997,B0075W8E4A,2
09923,B003ZLR8MY,1
09923,B00KNK0M1O,4
104617,B002T2MS1Q,1
104617,B002X7LN72,1
104617,B00C5FK7OW,1
105905,B001EU61W6,2
105905,B00GF24C7Y,1
105905,B00IIDD0ZS,2
109025,B004BYVOHO,1
109025,B005WIGCAW,5
109025,B00FEDXNHA,1
104247,B000CJ24YY,2
104247,B00KP4R2RK,1
101045,B00XKLYWFU,3
101045,B0192LVKI8,6
10201,B008ATHE16,1
10201,B016IXHZLO,2
10201,B01AD9DN4W,1
109926,B007WY8M66,1
109926,B00FZGZHO8,1
109926,B00VEAA6U4,2
04612,B0013OVZAG,4
04612,B001GAOTSW,1
04612,B004Y231F6,1
04612,B005LRYE36,1
01040,B001U3ULQO,2
01040,B00BSK750Y,2
01040,B00Y0Z0G82,1
09470,B00DQDJK86,1
09470,B00IZF0LCE,1
09470,B00K85690C,2
09470,B01CIV60UC,6
105456,B00EVX0ZH0,2
105456,B00UCQS4MS,1
100654,B001UJU8ZC,1
100654,B00DBTP02A,1
108771,B0052QOL1Q,1
108771,B00HS2LMD2,4
108771,B00JMXDT7W,1
01555,B005IGW8IS,1
01555,B00QH4VUUM,1
01555,B010CAEOUO,1
101803,B01BBO5A76,1
101803,B01CBMDY3O,1
101803,B01FHCI1M4,1
114302,B000VGFUEE,1
114302,B0051B4MDO,1
114302,B00QMDVSIW,13
11105,B004BDO6YI,1
11105,B00YCL88N4,1
11105,B0178GE900,1
00714,B0012UPCX2,3
00714,B004BLXG5U,2
00714,B00ANL563W,1
00714,B018R2UGQ0,1
110711,B003L33HOY,1
110711,B006L0OW02,1
110711,B00GS6L97I,1
110711,B016N95YR0,1
02729,B000C9KKKE,1
02729,B009B2Y98C,1
02729,B00MBR6BRQ,2
02729,B01B424U8A,1
111229,B00BITSHS4,1
111229,B01AQSOYIY,1
03211,B0003JBY6M,1
03211,B004RIMJG4,1
03211,B004U7JYXS,2
108458,B0056QXWVM,1
108458,B00OR2H01O,1
108458,B00UHZ8A8W,2
108458,B00WL6VNMK,1
06443,B00NYGVIEO,1
06443,B00OCEKCB2,1
100068,B002VHBOD2,1
100068,B01DP871OG,2
100068,B01FVPOWD4,1
105790,B00QF7HUT6,1
105790,B010DHV4U4,1
105790,B01825OHX0,1
107257,B0001FTVEK,1
107257,B00TAD56DE,1
114181,B001CVK2XG,3
114181,B00G6PB1L0,1
114181,B011LRZ15E,1
04184,B00CH6DW6O,4
04184,B00KTI2CB8,1
04184,B01CWRSWBW,16
106016,B000S8O9ME,9
106016,B005HEXOEI,1
101679,B00LOU649G,1
101679,B00RDJAD1C,1
101679,B00VTOD2QK,1
112055,B00449FCCY,2
112055,B006N3EPKE,1
112055,B00J7AQSYQ,3
08148,B0091HKNLE,1
08148,B013INLPF4,1
08148,B01G317714,1
02545,B000A3DQGW,4
02545,B007RFSQDO,1
02545,B00V7M9YQQ,1
07747,B000VI071S,1
07747,B009DGWTXS,2
07747,B00AFXXJR8,1
11369,B0036PC9UK,1
11369,B005I7JA1U,1
11369,B01ARRPIES,1
104494,B00Y20CUVG,1
104494,B00ZYK2BJY,3
02115,B013MCR41K,2
00128,B00LL56RNC,1
00128,B015QZMWR2,1
00128,B01A0BBF8O,1
00128,B01F3ZNI2S,1
106850,B00OW00OU0,1
106850,B00U5UDYYO,5
106850,B00X59EJ6Y,1
106850,B00XTUMQVE,1
09759,B009LGO88E,1
09759,B01D9Y96YY,1
107742,B00NCMH0JC,1
107742,B01DD1JKRG,2
04491,B0013306JI,1
04491,B004GW5TQI,4
04491,B0097BEG1C,2
100603,B000UVKE2I,1
100603,B00BSN2402,1
114210,B001GDJGJQ,1
114210,B001T4UMM2,1
114210,B006ML6PMI,1
114210,B00R8FSIR2,1
06228,B01C8E3X40,2
100253,B004PNAE1S,2
100253,B00JUTWEZG,1
05957,B00IZN74H6,1
05957,B015XW83N0,1
05957,B01A1F3V7W,2
05957,B01BVS6N8C,1
01447,B0196BY5OU,1
01447,B01DMXZ3OO,1
112794,B000J07BRQ,1
112794,B00BFZMQL0,1
112794,B00VTYRVKI,1
07593,B005JPT9IK,1
07593,B00DTW183O,1
07593,B015GZ1ZRU,1
110746,B004071ZLC,2
110746,B00FSCBQV2,1
110746,B01EZ57GE8,5
08373,B012HDH4SS,1
08373,B01FKZ62FQ,1
08373,B01FVYWNWW,5
11152,B00000IWD0,2
11152,B0006HWHDU,1
11152,B00KAFYNTE,1
101157,B000276B2C,1
101157,B00TRR071O,1
101157,B0142NQ9NC,1
08689,B003FW0YZG,1
08689,B008G7LDJQ,1
08689,B016U7VROE,1
05541,B000EOHCCG,1
05541,B013CP5IWO,15
106738,B00139YMUQ,2
106738,B0036FH7OS,1
106738,B00E0D034G,1
105817,1423425480,3
105817,B000FNKV2Y,1
105817,B00N14ZL7E,2
113490,B00ZC9OZVY,1
113490,B014TWO8LQ,2
113490,B015QZMXM6,1
113490,B016INV7B8,1
111507,1571103422,1
111507,B000067SR9,1
111507,B0061Y0H1Q,1
105114,B00C7W5B12,1
105114,B00XJS9LIW,1
107129,B008UC9ZTC,3
107129,B00MBVDBC0,1
107129,B01A10A198,1
09132,B00H5UJ068,1
09132,B00N9LZM82,1
103613,B00006IFIA,2
103613,B0006U2HD2,1
103613,B002BH3N2C,3
103613,B00OKCRZ7A,1
101784,B0006Z3GYG,4
101784,B019HKB02K,3
05392,B000C7NQR0,2
05392,B006I6PEBA,1
05392,B00HYM0NR2,1
05392,B00V06LXRM,1
112452,0073380806,1
112452,B000TS9ITM,1
112452,B0047Z4GOU,1
112452,B00LW16RL2,1
107200,B012YSG3GA,2
107200,B0186T37S8,5
02904,0062202553,1
02904,B003F2MK1W,1
02904,B00KNK0M1O,4
00939,1285454316,1
00939,B004QMRK1K,3
00939,B013JT4D88,1
106942,B0002KHU3I,2
106942,B0088YRR6U,1
106942,B00DAFR2SA,8
106942,B01AFQZT2M,2
107345,B00JCE14AU,1
102517,B00EA06U7S,1
102517,B015IK3NPA,1
102517,B01E9WTHUS,1
110480,B000F5DRC8,3
110480,B002EVPO5Y,1
110480,B01ARGBB72,1
07710,B00YD4YUOG,1
07710,B019O8ZC2Y,1
07710,B01DBES0YO,1
07710,B01DBIJTBS,2
112517,B00ESM3TTA,2
112517,B01C9A8RY4,3
112517,B01DNDLUJU,1
00558,B01DZYL07E,1
00558,B01EHE8B5A,1
108497,B002IKLOAA,3
108497,B015UQUOMW,1
108497,B01943RRWM,1
108497,B01A6SQ2PM,2
113371,B00005302X,1
113371,B019Q6TLDK,2
01719,B00AHXY10U,1
01719,B00EKW8UEM,1
01719,B00J7BJJDM,1
01719,B00Y8GC5WI,1
06526,B0006MY7EC,1
06526,B003CGJAIM,2
06526,B00457I1GO,1
06526,B01B1K5U5C,1
113234,B000ULPVPI,1
113234,B01DIFF7NI,1
100048,B002ILXDY4,1
100048,B016BBZ8NK,1
07622,B0013UFM7M,4
07622,B0058OWF5Q,1
07622,B01EIHW2OW,2
06930,B00000J0JF,1
06930,B00704IOGQ,1
06930,B016BPDMHU,2
103234,B000GG7UEW,2
103234,B01ARRAXZW,1
103234,B01F57T5BM,1
109269,B00704IO48,1
109269,B00PMD8854,2
105499,0399160574,1
105499,1577662504,1
105499,B018280H2W,1
10364,0078112699,3
10364,0716758407,1
10364,B01C6WE640,3
07858,B000GZY9DS,2
07858,B008HSN7OI,1
114288,B00GZH6GUA,1
114288,B00K6XZ78Q,5
114288,B010OL38PS,3
114288,B0181XUHA0,1
104288,B00HUWTYGC,1
111966,0534421709,1
111966,B00KSKSHFC,2
111966,B0194I41X0,1
100224,B00JPLTM3Q,1
100224,B00MK8127A,1
05920,B000LSZ2D6,4
05920,B00E9ODPEG,1
05920,B01CWFY5ME,2
108614,B00XESY010,20
109906,B00886QD9U,1
109906,B01ADR6N1O,1
109906,B01EO5BCR6,1
10671,B008OGZFIO,1
